Row.ID,Order.Date,Sales,Category,Sub.Category,Region
563,9/14/14,13.128,Furniture,Furnishings,South
564,12/7/15,3.96,Office Supplies,Fasteners,West
565,12/7/15,2.61,Office Supplies,Labels,West
566,12/7/17,374.376,Technology,Phones,West
567,10/1/17,91.84,Office Supplies,Paper,West
568,10/1/17,81.088,Office Supplies,Binders,West
569,10/1/17,19.44,Office Supplies,Paper,West
570,10/1/17,451.152,Furniture,Chairs,West
571,12/28/17,72.45,Office Supplies,Labels,East
572,12/28/17,13.96,Office Supplies,Fasteners,East
573,12/28/17,33.264,Office Supplies,Binders,East
574,12/28/17,14.85,Technology,Phones,East
575,11/3/16,8.82,Office Supplies,Art,West
576,9/18/15,160.72,Office Supplies,Paper,West
577,9/18/15,19.92,Office Supplies,Paper,West
578,9/18/15,7.3,Office Supplies,Supplies,West
579,7/20/17,69.712,Office Supplies,Storage,Central
580,7/20/17,8.792,Furniture,Furnishings,Central
581,9/10/15,51.52,Office Supplies,Supplies,West
582,12/1/17,470.376,Technology,Phones,West
583,12/1/17,105.584,Technology,Phones,West
584,12/1/17,31.152,Office Supplies,Appliances,West
585,12/1/17,6.783,Office Supplies,Binders,West
586,12/1/17,406.368,Technology,Phones,West
587,7/3/15,70.98,Furniture,Chairs,South
588,7/3/15,294.93,Office Supplies,Labels,South
589,3/20/16,84.784,Technology,Phones,West
590,3/20/16,20.736,Office Supplies,Paper,West
591,3/20/16,16.821,Office Supplies,Binders,West
592,3/20/16,10.368,Office Supplies,Paper,West
593,1/9/14,9.344,Office Supplies,Art,Central
594,1/9/14,31.2,Technology,Accessories,Central
595,8/8/14,76.12,Office Supplies,Appliances,West
596,8/8/14,1199.976,Technology,Copiers,West
597,8/8/14,445.96,Technology,Phones,West
598,8/8/14,327.76,Furniture,Furnishings,West
599,7/14/16,11.632,Office Supplies,Supplies,East
600,7/16/16,143.982,Technology,Phones,East
601,7/16/16,494.376,Technology,Phones,East
602,7/16/16,5.84,Office Supplies,Supplies,East
603,3/15/14,142.776,Office Supplies,Storage,South
604,3/15/14,45.696,Furniture,Furnishings,South
605,3/15/14,7.218,Office Supplies,Binders,South
606,3/15/14,43.188,Office Supplies,Binders,South
607,3/15/14,131.904,Office Supplies,Paper,South
608,5/23/14,3.282,Office Supplies,Binders,East
609,5/23/14,21.168,Office Supplies,Art,East
610,5/23/14,55.188,Technology,Phones,East
611,4/28/16,369.576,Technology,Phones,Central
612,4/28/16,15.712,Office Supplies,Labels,Central
613,9/11/16,8.448,Office Supplies,Paper,East
614,9/11/16,728.946,Technology,Phones,East
615,11/14/17,119.94,Technology,Phones,East
616,11/14/17,3.648,Office Supplies,Binders,East
617,8/18/17,40.48,Furniture,Furnishings,East
618,8/18/17,9.94,Furniture,Furnishings,East
619,8/18/17,107.424,Office Supplies,Binders,East
620,8/18/17,37.91,Technology,Phones,East
621,8/18/17,88.02,Furniture,Furnishings,East
622,12/26/14,8.69,Office Supplies,Binders,Central
623,11/29/15,301.96,Furniture,Chairs,Central
624,11/29/15,555.21,Office Supplies,Appliances,Central
625,11/29/15,523.48,Office Supplies,Storage,Central
626,11/29/15,161.82,Office Supplies,Art,Central
627,9/15/17,35.56,Furniture,Furnishings,East
628,5/19/17,97.16,Office Supplies,Appliances,West
629,12/17/17,15.24,Office Supplies,Binders,West
630,12/17/17,13.23,Office Supplies,Paper,West
631,12/11/16,243.384,Office Supplies,Storage,West
632,12/11/16,119.8,Technology,Accessories,West
633,12/11/16,300.768,Technology,Phones,West
634,9/24/17,17.88,Technology,Accessories,South
635,9/24/17,235.944,Office Supplies,Labels,South
636,10/4/15,392.94,Furniture,Chairs,South
637,8/15/16,18.882,Office Supplies,Binders,West
638,8/15/16,122.328,Office Supplies,Appliances,West
639,5/20/16,1049.2,Furniture,Furnishings,West
640,5/20/16,15.424,Office Supplies,Binders,West
641,12/18/16,18.84,Furniture,Furnishings,Central
642,7/30/17,330.4,Office Supplies,Storage,West
643,7/30/17,26.25,Office Supplies,Labels,West
644,6/10/17,132.52,Technology,Accessories,Central
645,7/21/17,6.48,Office Supplies,Paper,East
646,12/30/17,209.3,Office Supplies,Appliances,Central
647,4/1/16,31.56,Office Supplies,Fasteners,West
648,4/1/16,30.144,Office Supplies,Appliances,West
649,12/11/16,14.8,Furniture,Furnishings,West
650,12/11/16,302.376,Technology,Phones,West
651,12/11/16,316.0,Technology,Accessories,West
652,10/23/16,379.4,Office Supplies,Paper,East
653,6/19/17,97.82,Office Supplies,Paper,East
654,6/19/17,103.12,Technology,Accessories,East
655,8/22/16,113.552,Office Supplies,Appliances,East
656,8/22/16,3.318,Office Supplies,Binders,East
657,8/22/16,134.288,Office Supplies,Envelopes,East
658,9/19/16,701.372,Furniture,Chairs,Central
659,9/19/16,2.308,Office Supplies,Binders,Central
660,8/24/15,999.432,Office Supplies,Storage,Central
661,8/24/15,724.08,Office Supplies,Storage,Central
662,8/24/15,918.785,Furniture,Tables,Central
663,8/24/15,2.724,Office Supplies,Binders,Central
664,3/26/16,459.95,Office Supplies,Storage,East
665,11/4/16,10.74,Office Supplies,Fasteners,South
666,6/8/17,23.76,Office Supplies,Supplies,Central
667,6/8/17,85.056,Office Supplies,Paper,Central
668,6/8/17,381.576,Technology,Phones,Central
669,12/24/14,30.36,Furniture,Furnishings,East
670,6/9/17,23.976,Furniture,Furnishings,Central
671,6/9/17,108.925,Furniture,Tables,Central
672,6/9/17,36.352,Office Supplies,Paper,Central
673,6/15/17,19.56,Office Supplies,Art,Central
674,12/5/17,61.44,Office Supplies,Appliances,Central
675,12/5/17,38.9,Office Supplies,Paper,Central
676,12/5/17,99.39,Technology,Accessories,Central
677,3/18/17,2.688,Office Supplies,Appliances,Central
678,3/18/17,27.816,Technology,Accessories,Central
679,3/18/17,82.524,Furniture,Furnishings,Central
680,3/18/17,182.994,Office Supplies,Binders,Central
681,11/19/16,14.352,Office Supplies,Binders,East
682,11/19/16,64.96,Office Supplies,Storage,East
683,11/19/16,68.6,Office Supplies,Storage,East
684,11/4/17,7999.98,Technology,Machines,South
685,11/4/17,167.44,Office Supplies,Appliances,South
686,7/5/14,479.97,Technology,Accessories,South
687,7/5/14,14.62,Office Supplies,Labels,South
688,7/5/14,19.44,Office Supplies,Paper,South
689,12/25/17,191.984,Furniture,Bookcases,East
690,6/21/14,104.01,Furniture,Furnishings,South
691,6/21/14,284.82,Technology,Phones,South
692,6/21/14,36.84,Office Supplies,Storage,South
693,3/28/15,166.24,Technology,Accessories,West
694,3/28/15,33.4,Office Supplies,Paper,West
695,5/14/15,198.272,Office Supplies,Art,East
696,5/14/15,47.36,Office Supplies,Labels,East
697,5/14/15,200.984,Office Supplies,Envelopes,East
698,5/14/15,97.696,Office Supplies,Labels,East
699,5/14/15,2.696,Office Supplies,Art,East
700,5/14/15,18.588,Office Supplies,Binders,East
701,5/14/15,4.896,Office Supplies,Binders,East
702,9/2/17,15.072,Furniture,Furnishings,East
703,11/4/16,209.88,Furniture,Furnishings,West
704,4/9/15,369.912,Furniture,Tables,West
705,9/12/14,10.368,Office Supplies,Paper,South
706,9/12/14,166.84,Office Supplies,Appliances,South
707,9/12/14,15.216,Technology,Accessories,South
708,12/2/14,119.96,Technology,Accessories,East
709,12/2/14,883.92,Furniture,Bookcases,East
710,12/2/14,46.72,Office Supplies,Binders,East
711,4/5/14,55.48,Office Supplies,Paper,East
712,9/3/17,24.448,Office Supplies,Envelopes,South
713,5/19/17,281.34,Office Supplies,Appliances,East
714,5/19/17,307.98,Technology,Phones,East
715,5/19/17,299.97,Technology,Accessories,East
716,7/1/14,19.92,Office Supplies,Binders,West
717,1/11/14,9.94,Furniture,Furnishings,East
718,9/24/17,103.056,Furniture,Furnishings,East
719,6/2/14,59.808,Office Supplies,Binders,West
720,6/2/14,73.32,Furniture,Furnishings,West
721,2/13/16,146.82,Office Supplies,Paper,West
722,12/15/16,1652.94,Furniture,Tables,Central
723,12/15/16,296.37,Office Supplies,Storage,Central
724,10/7/14,129.92,Furniture,Furnishings,East
725,7/7/16,45.584,Office Supplies,Supplies,South
726,9/16/17,17.568,Office Supplies,Envelopes,Central
727,9/16/17,55.992,Technology,Phones,Central
728,12/3/16,182.72,Office Supplies,Paper,East
729,12/3/16,400.032,Furniture,Tables,East
730,12/3/16,33.63,Office Supplies,Storage,East
731,12/3/16,542.646,Furniture,Chairs,East
732,12/3/16,6.3,Office Supplies,Labels,East
733,1/21/17,242.94,Office Supplies,Storage,West
734,1/21/17,179.97,Technology,Accessories,West
735,1/21/17,99.696,Office Supplies,Binders,West
736,1/21/17,27.936,Office Supplies,Binders,West
737,1/21/17,84.98,Furniture,Bookcases,West
738,1/21/17,18.72,Office Supplies,Binders,West
739,9/8/14,49.98,Technology,Accessories,West
740,1/4/14,11.784,Office Supplies,Labels,Central
741,1/4/14,272.736,Office Supplies,Storage,Central
742,1/4/14,3.54,Office Supplies,Binders,Central
743,8/27/16,51.52,Office Supplies,Supplies,Central
744,8/27/16,3.528,Office Supplies,Paper,Central
745,8/27/16,4.624,Office Supplies,Paper,Central
746,8/27/16,55.168,Office Supplies,Supplies,Central
747,5/27/14,567.12,Furniture,Tables,West
748,5/27/14,359.32,Office Supplies,Storage,West
749,3/20/16,11.992,Technology,Phones,Central
750,10/2/17,58.05,Office Supplies,Binders,Central
751,10/2/17,157.74,Furniture,Furnishings,Central
752,10/2/17,56.98,Office Supplies,Art,Central
753,10/2/17,2.88,Office Supplies,Binders,Central
754,4/7/16,1199.976,Technology,Copiers,West
755,12/7/15,79.92,Furniture,Furnishings,West
756,9/18/16,383.438,Furniture,Tables,South
757,12/29/14,24.56,Office Supplies,Storage,Central
758,12/29/14,119.8,Technology,Accessories,Central
759,7/23/17,13.128,Office Supplies,Binders,East
760,9/18/17,22.72,Office Supplies,Paper,Central
761,8/31/15,58.32,Office Supplies,Paper,West
762,11/3/17,12.39,Office Supplies,Labels,South
763,2/8/15,107.982,Technology,Phones,East
764,1/13/14,11.36,Office Supplies,Envelopes,South
765,1/13/14,50.94,Office Supplies,Envelopes,South
766,1/13/14,646.74,Technology,Accessories,South
767,1/13/14,5.64,Office Supplies,Binders,South
768,1/13/14,572.58,Office Supplies,Storage,South
769,5/14/14,310.88,Furniture,Furnishings,South
770,5/19/16,641.96,Furniture,Chairs,South
771,1/30/17,18.28,Office Supplies,Binders,Central
772,1/30/17,207.0,Technology,Phones,Central
773,1/30/17,32.35,Office Supplies,Binders,Central
774,1/30/17,7.71,Office Supplies,Binders,Central
775,1/30/17,40.3,Office Supplies,Art,Central
776,1/30/17,34.58,Furniture,Furnishings,Central
777,6/29/14,32.76,Office Supplies,Art,East
778,8/21/15,544.008,Furniture,Chairs,West
779,8/21/15,59.94,Office Supplies,Paper,West
780,8/21/15,23.92,Office Supplies,Paper,West
781,8/21/15,4.28,Office Supplies,Paper,West
782,10/3/15,32.07,Office Supplies,Binders,East
783,10/3/15,24.0,Technology,Accessories,East
784,10/3/15,35.49,Furniture,Bookcases,East
785,10/3/15,47.984,Technology,Accessories,East
786,5/23/15,186.69,Office Supplies,Envelopes,South
787,3/17/17,17.456,Office Supplies,Binders,West
788,12/12/15,348.928,Furniture,Chairs,West
789,6/26/15,143.96,Office Supplies,Binders,South
790,6/26/15,15.42,Office Supplies,Storage,South
791,6/26/15,43.04,Office Supplies,Binders,South
792,6/26/15,332.94,Furniture,Chairs,South
793,5/20/16,1363.96,Technology,Phones,South
794,9/20/14,9.96,Office Supplies,Labels,West
795,9/20/14,21.72,Office Supplies,Paper,West
796,9/21/17,20.16,Office Supplies,Binders,Central
797,12/24/15,132.79,Office Supplies,Paper,East
798,12/24/15,12.96,Office Supplies,Paper,East
799,12/24/15,21.56,Office Supplies,Labels,East
800,11/27/15,283.92,Furniture,Chairs,West
801,2/20/17,22.23,Furniture,Furnishings,West
802,2/20/17,215.968,Technology,Phones,West
803,8/18/16,355.32,Office Supplies,Appliances,East
804,3/12/16,12.96,Office Supplies,Paper,South
805,4/22/17,18.28,Furniture,Furnishings,West
806,11/1/14,43.176,Office Supplies,Art,West
807,11/1/14,1983.968,Technology,Phones,West
808,2/3/15,28.4,Furniture,Furnishings,Central
809,2/3/15,149.97,Technology,Accessories,Central
810,10/13/14,11.52,Office Supplies,Art,West
811,10/13/14,1298.55,Furniture,Tables,West
812,10/13/14,213.92,Office Supplies,Appliances,West
813,10/13/14,25.78,Technology,Accessories,West
814,5/14/17,18.28,Furniture,Furnishings,West
815,5/14/17,1399.93,Technology,Accessories,West
816,3/20/15,51.84,Office Supplies,Paper,Central
817,9/15/16,5.344,Office Supplies,Paper,East
818,6/28/14,41.472,Office Supplies,Paper,East
819,6/28/14,3.168,Office Supplies,Binders,East
820,6/28/14,1228.465,Furniture,Chairs,East
821,6/28/14,31.086,Office Supplies,Binders,East
822,6/28/14,335.52,Office Supplies,Paper,East
823,6/20/17,239.97,Technology,Accessories,East
824,6/20/17,9.82,Office Supplies,Labels,East
825,5/9/14,67.8,Technology,Accessories,West
826,5/9/14,167.97,Technology,Accessories,West
827,8/21/17,35.0,Office Supplies,Fasteners,Central
828,8/21/17,37.24,Office Supplies,Supplies,Central
829,8/21/17,15.28,Office Supplies,Envelopes,Central
830,6/16/17,301.96,Furniture,Chairs,South
831,6/16/17,180.66,Office Supplies,Appliances,South
832,6/16/17,191.98,Technology,Phones,South
833,6/16/17,65.99,Technology,Phones,South
834,7/23/16,35.216,Office Supplies,Art,South
835,7/23/16,23.696,Office Supplies,Appliances,South
836,7/23/16,265.475,Technology,Machines,South
837,9/8/14,51.184,Office Supplies,Binders,Central
838,11/4/17,9.664,Office Supplies,Paper,South
839,3/7/16,21.072,Technology,Phones,Central
840,11/20/15,60.45,Office Supplies,Art,East
841,11/20/15,11.52,Office Supplies,Art,East
842,11/20/15,186.048,Furniture,Bookcases,East
843,11/7/16,37.44,Office Supplies,Binders,West
844,11/7/16,26.976,Office Supplies,Binders,West
845,11/7/16,11.36,Office Supplies,Supplies,West
846,11/7/16,14.62,Office Supplies,Labels,West
847,10/13/15,83.72,Technology,Phones,South
848,10/13/15,287.94,Furniture,Chairs,South
849,1/1/17,48.896,Furniture,Furnishings,East
850,2/7/14,115.36,Technology,Accessories,East
851,6/20/16,5.16,Office Supplies,Art,West
852,6/20/16,38.88,Office Supplies,Paper,West
853,5/28/16,185.88,Office Supplies,Art,South
854,2/19/16,44.46,Furniture,Furnishings,East
855,2/19/16,242.94,Office Supplies,Storage,East
856,8/3/14,39.96,Office Supplies,Paper,East
857,8/3/14,102.3,Office Supplies,Supplies,East
858,8/3/14,21.36,Office Supplies,Storage,East
859,4/10/17,7.61,Office Supplies,Paper,East
860,4/10/17,7.16,Office Supplies,Fasteners,East
861,6/9/14,7.36,Office Supplies,Supplies,West
862,6/9/14,23.1,Office Supplies,Art,West
863,1/5/16,191.472,Technology,Accessories,South
864,1/5/16,5.248,Office Supplies,Art,South
865,1/5/16,59.184,Technology,Phones,South
866,1/10/14,2.89,Office Supplies,Labels,South
867,1/10/14,51.94,Furniture,Furnishings,South
868,9/29/16,15.936,Office Supplies,Labels,East
869,4/6/14,44.91,Office Supplies,Binders,East
870,9/3/16,1141.47,Office Supplies,Binders,East
871,9/3/16,280.782,Technology,Phones,East
872,10/19/15,34.44,Office Supplies,Paper,East
873,12/10/14,11.36,Office Supplies,Paper,East
874,12/10/14,106.344,Office Supplies,Binders,East
875,8/25/17,192.16,Office Supplies,Paper,South
876,1/17/16,322.59,Furniture,Furnishings,East
877,1/17/16,29.99,Technology,Accessories,East
878,1/17/16,371.97,Technology,Accessories,East
879,9/17/14,5.892,Office Supplies,Binders,East
880,11/30/17,68.472,Office Supplies,Binders,East
881,11/30/17,1242.9,Furniture,Chairs,East
882,10/9/15,30.84,Office Supplies,Storage,South
883,12/23/17,13.48,Office Supplies,Art,West
884,10/22/16,31.4,Furniture,Furnishings,Central
885,4/29/14,17.46,Furniture,Furnishings,East
886,4/25/15,13.944,Office Supplies,Binders,West
887,6/26/17,83.76,Office Supplies,Storage,West
888,10/14/17,37.66,Office Supplies,Binders,East
889,12/9/14,34.68,Office Supplies,Paper,West
890,6/20/17,149.95,Technology,Accessories,East
891,6/20/17,51.312,Office Supplies,Binders,East
892,6/26/17,4.54,Office Supplies,Paper,Central
893,6/26/17,15.92,Office Supplies,Art,Central
894,6/26/17,543.92,Technology,Phones,Central
895,11/10/16,155.82,Office Supplies,Storage,West
896,11/10/16,70.008,Office Supplies,Binders,West
897,10/3/16,15.648,Office Supplies,Envelopes,Central
898,9/9/14,103.6,Office Supplies,Labels,Central
899,10/29/17,46.96,Office Supplies,Paper,East
900,4/10/16,8.904,Office Supplies,Binders,East
901,11/11/17,10.44,Office Supplies,Labels,Central
902,11/11/17,18.336,Office Supplies,Binders,Central
903,9/15/17,323.976,Technology,Phones,Central
904,4/8/16,20.04,Office Supplies,Paper,West
905,4/8/16,64.96,Office Supplies,Storage,West
906,4/8/16,12.96,Office Supplies,Paper,West
907,12/30/17,323.136,Furniture,Bookcases,East
908,12/30/17,90.93,Technology,Phones,East
909,12/30/17,52.776,Office Supplies,Binders,East
910,9/2/17,1199.8,Technology,Phones,Central
911,9/2/17,1928.78,Technology,Accessories,Central
912,9/2/17,352.38,Office Supplies,Storage,Central
913,5/31/15,22.2,Furniture,Furnishings,East
914,11/27/17,46.94,Furniture,Furnishings,Central
915,11/27/17,143.73,Technology,Accessories,Central
916,6/15/14,99.918,Furniture,Tables,Central
917,6/15/14,797.944,Furniture,Chairs,Central
918,6/15/14,8.568,Office Supplies,Binders,Central
919,3/5/16,149.352,Office Supplies,Envelopes,Central
920,3/5/16,12.992,Office Supplies,Storage,Central
921,12/5/14,24.56,Office Supplies,Storage,South
922,4/11/15,85.14,Technology,Accessories,East
923,4/11/15,21.99,Technology,Phones,East
924,4/11/15,406.6,Office Supplies,Appliances,East
925,9/15/16,841.568,Office Supplies,Binders,East
926,9/13/14,15.552,Office Supplies,Paper,East
927,9/13/14,252.0,Technology,Accessories,East
928,10/5/15,46.2,Office Supplies,Art,South
929,10/5/15,28.84,Office Supplies,Appliances,South
930,4/14/17,14.592,Office Supplies,Art,East
931,4/14/17,89.856,Office Supplies,Art,East
932,4/14/17,13.872,Office Supplies,Paper,East
933,9/2/17,12.192,Office Supplies,Paper,East
934,6/20/16,45.056,Office Supplies,Paper,East
935,6/20/16,29.718,Office Supplies,Binders,East
936,6/20/16,15.552,Office Supplies,Paper,East
937,6/20/16,447.696,Office Supplies,Appliances,East
938,11/5/17,159.99,Technology,Accessories,West
939,12/13/15,12.96,Office Supplies,Paper,West
940,12/13/15,134.48,Office Supplies,Appliances,West
941,6/19/16,17.12,Office Supplies,Paper,West
942,12/13/16,6.096,Office Supplies,Binders,West
943,12/13/16,1114.272,Furniture,Tables,West
944,5/29/15,32.4,Office Supplies,Paper,West
945,5/29/15,540.57,Office Supplies,Storage,West
946,5/29/15,167.76,Office Supplies,Binders,West
947,7/26/15,393.165,Furniture,Tables,West
948,11/28/17,516.488,Furniture,Furnishings,East
949,11/28/17,1007.232,Furniture,Furnishings,East
950,11/28/17,2065.32,Furniture,Tables,East
951,11/28/17,15.552,Office Supplies,Paper,East
952,11/28/17,25.344,Office Supplies,Paper,East
953,4/3/17,25.472,Furniture,Furnishings,East
954,12/28/17,27.168,Office Supplies,Art,Central
955,12/28/17,78.8528,Furniture,Bookcases,Central
956,11/30/17,173.8,Office Supplies,Storage,South
957,5/15/17,29.592,Technology,Phones,West
958,5/15/17,4.752,Office Supplies,Binders,West
959,5/15/17,15.552,Office Supplies,Paper,West
960,9/22/15,204.6,Furniture,Furnishings,West
961,11/14/17,321.568,Furniture,Chairs,West
962,11/27/15,6.24,Office Supplies,Binders,South
963,9/1/16,21.88,Office Supplies,Envelopes,West
964,9/22/14,4.608,Office Supplies,Labels,South
965,4/9/17,9.82,Office Supplies,Labels,East
966,4/9/17,35.97,Office Supplies,Art,East
967,4/9/17,12.96,Office Supplies,Paper,East
